HUC_ID,HUC_DIGITS,YEAR,UPLAND,PRCT_IMPERV
30502010302,12,2001,0,0.059168448
30601090105,12,2001,0,0.596246652
30601090301,12,2001,0,0.532789274
30601090302,12,2001,0,0.456019056
30601090303,12,2001,0,0.0815925
30601090304,12,2001,0,0.229827837
30601090306,12,2001,0,0.078347649
30601100101,12,2001,0,0.129055027
30601100102,12,2001,0,0.517103757
30601100103,12,2001,0,0.565599247
30601100201,12,2001,0,1.851536815
30601100202,12,2001,0,0.18557976
30601100301,12,2001,0,0.734489934
30601100302,12,2001,0,7.07402015
30601100304,12,2001,0,2.388270319
30601100303,12,2001,0,0.034439978
30402040809,12,2001,0,0.541816321
30402040810,12,2001,0,0.115931699
30402040807,12,2001,0,0.817803753
30402060906,12,2001,0,8.051966746
30402050805,12,2001,0,0.268905958
30402050806,12,2001,0,0.209676688
30402050902,12,2001,0,0.212977943
30402050903,12,2001,0,0.318925875
30402050904,12,2001,0,1.057066997
30402050905,12,2001,0,0.227725343
30402050906,12,2001,0,0.677326312
30402050907,12,2001,0,0.158468211
30402050908,12,2001,0,0.186351255
30402050910,12,2001,0,0.410779117
30402060705,12,2001,0,0.60932652
30402060706,12,2001,0,2.193245296
30402060802,12,2001,0,0.806327624
30402060803,12,2001,0,3.509758578
30402060901,12,2001,0,0.201200718
30402060902,12,2001,0,0.661129993
30402060903,12,2001,0,2.027075668
30402060904,12,2001,0,1.54847592
30402050909,12,2001,0,0.24054977
30502020204,12,2001,0,2.122082585
30502020205,12,2001,0,0.960100789
30402060905,12,2001,0,3.365298204
30502080503,12,2001,0,1.478274369
30502080601,12,2001,0,0.786532473
30502080602,12,2001,0,0.508398869
30502080603,12,2001,0,0.304396492
30502080604,12,2001,0,0.174083478
30502080605,12,2001,0,0.696561858
30502090101,12,2001,0,0.006588344
30502080606,12,2001,0,2.9334421
30502080607,12,2001,0,0.399598788
30502080608,12,2001,0,1.406559047
30502090201,12,2001,0,0.212526743
30502100104,12,2001,0,0.000538653
30502090202,12,2001,0,0.269273646
30502090203,12,2001,0,2.015761673
30502090204,12,2001,0,8.720685328
30502100102,12,2001,0,0.344730601
30502100101,12,2001,0,0.670795444
30502071002,12,2001,0,0.22288527
30502071003,12,2001,0,0.115359409
30502071101,12,2001,0,0.068599566
30502071102,12,2001,0,0.923983532
30502071103,12,2001,0,0.449509048
30502071104,12,2001,0,0
30502080101,12,2001,0,1.066658631
30502080102,12,2001,0,1.755966596
30502080403,12,2001,0,0.470042711
30502080404,12,2001,0,0.408280752
30502080405,12,2001,0,0.458810093
30502080406,12,2001,0,1.506712983
30502080407,12,2001,0,0.305477774
30502080501,12,2001,0,4.996866405
30502080502,12,2001,0,4.628837792
30502080401,12,2001,0,4.649788678
30502080402,12,2001,0,1.387337309
30502080301,12,2001,0,0.484975622
30502080302,12,2001,0,0.258677603
30502060403,12,2001,0,0.169415593
30402080402,12,2001,0,0.955476251
30402080403,12,2001,0,0.079498211
30402080404,12,2001,0,0.007951884
30502060301,12,2001,0,0.362605544
30502060302,12,2001,0,0.255882393
30502060303,12,2001,0,0.199370939
30502060304,12,2001,0,0.178007319
30502060305,12,2001,0,0.353077803
30502060306,12,2001,0,0.080454431
30502060307,12,2001,0,0.195292428
30402080314,12,2001,0,0.054667044
30402080401,12,2001,0,7.067464771
30502050309,12,2001,0,0.32868933
30502050310,12,2001,0,0.463694246
30502050311,12,2001,0,0.432572942
30402080312,12,2001,0,0.064585838
30402080313,12,2001,0,0.057369815
30402080305,12,2001,0,20.87254809
30402080306,12,2001,0,32.05108066
30402080308,12,2001,0,9.795634657
30402080311,12,2001,0,0.026461427
30402080307,12,2001,0,20.43499401
30502070604,12,2001,0,0.27318404
30502070605,12,2001,0,0.309510331
30502070902,12,2001,0,1.045742662
30502070903,12,2001,0,0.273425683
30502071001,12,2001,0,0.37339115
30502070705,12,2001,0,0.079851728
30502070901,12,2001,0,0.345096255
30502070706,12,2001,0,0.09058308
30502070803,12,2001,0,1.162240102
30502070801,12,2001,0,0.899693562
30502070802,12,2001,0,3.047465596
30502070804,12,2001,0,1.120387904
30502070507,12,2001,0,0.343768467
30502070508,12,2001,0,0.354694596
30502070606,12,2001,0,0.21039575
30502070701,12,2001,0,0.742058262
30502070702,12,2001,0,0.457002278
30502070703,12,2001,0,0.3816552
30502070704,12,2001,0,0.378590189
30502060308,12,2001,0,0.459697839
30502060401,12,2001,0,0.411581025
30502060402,12,2001,0,0.391035067
30502060404,12,2001,0,0.603877251
30502060405,12,2001,0,0.193849782
30402070208,12,2001,0,0.383377158
30402080301,12,2001,0,9.313428591
30402080304,12,2001,0,17.79441276
30402070102,12,2001,0,0.328595925
30402070103,12,2001,0,0.521211937
30402070104,12,2001,0,0.452099962
30402070105,12,2001,0,0.523057228
30402070106,12,2001,0,7.788899712
30402070204,12,2001,0,0.219322937
30402060907,12,2001,0,2.683442699
30402061001,12,2001,0,7.497939384
30402061002,12,2001,0,0.881358335
30402061003,12,2001,0,1.672653783
30502070203,12,2001,0,0.552060019
30402070205,12,2001,0,0.106054843
30402070206,12,2001,0,0.168041262
30402070207,12,2001,0,0.40934399
30601100305,12,2001,0,0.070695524
30502080609,12,2001,0,0
30501120304,12,2001,0,0
30502060309,12,2001,0,0.005241666
30502060406,12,2001,0,0.004775999
30502090102,12,2001,0,0
30502090205,12,2001,0,0
30601090308,12,2001,0,0
30402080109,12,2001,0,0
30402080310,12,2001,0,0.001009326
30402080309,12,2001,0,0.113271513
30502090207,12,2001,0,0.023247966
30502020206,12,2001,0,0.006096792
30502020207,12,2001,0,0.030971306
30502100103,12,2001,0,0
30501120404,12,2001,0,0
30402070209,12,2001,0,0
30402070210,12,2001,0,0
30502071105,12,2001,0,0
30502090206,12,2001,0,0.000447768
30502010708,12,2001,0,0.00190169
30402070101,12,2001,0,0.148418597
30602020605,12,2006,0,0.684900523
30601090202,12,2006,0,0.436378905
30601090203,12,2006,0,1.609689188
30602040502,12,2006,0,0.080388607
30602040103,12,2006,0,0
30602040101,12,2006,0,5.031059858
30602040201,12,2006,0,3.083393426
30602040202,12,2006,0,18.20974162
30602040203,12,2006,0,4.875173904
30602040305,12,2006,0,0
30602040301,12,2006,0,2.49388033
30602040302,12,2006,0,25.6944858
30602030606,12,2006,0,0.257818792
30602040102,12,2006,0,1.315869359
30602040303,12,2006,0,8.256170615
30602040304,12,2006,0,0.134491162
30601090107,12,2006,0,0.358704385
30601090305,12,2006,0,2.828135452
30601090307,12,2006,0,7.830358484
30601090309,12,2006,0,0.972960587
30402060403,12,2006,0,0.069516065
30402060404,12,2006,0,0.130049449
30402060405,12,2006,0,0.253085857
30402060506,12,2006,0,0.576293518
30402060601,12,2006,0,0.316565282
30402080103,12,2006,0,0.417252241
30402060604,12,2006,0,0.6413266
30402060602,12,2006,0,0.308498857
30402060603,12,2006,0,0.349323618
30402060605,12,2006,0,0.213740458
30402080107,12,2006,0,6.882627737
30402080108,12,2006,0,0.344638725
30402080201,12,2006,0,3.327518673
30402080106,12,2006,0,3.09623481
30402080205,12,2006,0,0.316945861
30402080206,12,2006,0,0
30402080302,12,2006,0,7.686045704
30402080204,12,2006,0,4.771211558
30402080202,12,2006,0,4.337430188
30402080203,12,2006,0,3.126456564
30402060503,12,2006,0,0.606594434
30402060701,12,2006,0,3.718606806
30402060702,12,2006,0,0.397536838
30402060703,12,2006,0,1.193767631
30402060704,12,2006,0,1.585690684
30402080303,12,2006,0,5.24152619
30402080315,12,2006,0,0
30402060504,12,2006,0,1.100813056
30402060505,12,2006,0,1.241952992
30502010604,12,2006,0,10.06015284
30502010605,12,2006,0,18.34154589
30502010702,12,2006,0,3.247587745
30502010501,12,2006,0,0.085703072
30502010305,12,2006,0,0.354557995
30502010306,12,2006,0,0.045679188
30502010401,12,2006,0,1.545472233
30502010402,12,2006,0,7.586199543
30502010502,12,2006,0,0.241526275
30502010503,12,2006,0,0.218385859
30502010504,12,2006,0,0.485101877
30502010505,12,2006,0,2.849926184
30502010506,12,2006,0,3.030057784
30502010601,12,2006,0,15.32283739
30502020104,12,2006,0,0.459437241
30502020105,12,2006,0,0.169700878
30502020201,12,2006,0,0.738503627
30501120301,12,2006,0,0.104929723
30501120302,12,2006,0,0.053715382
30502020202,12,2006,0,5.405441674
30502020203,12,2006,0,2.184758669
30501120204,12,2006,0,0.08301128
30502010704,12,2006,0,4.019182964
30502010705,12,2006,0,3.589702201
30502010706,12,2006,0,15.07572174
30502010707,12,2006,0,14.27646986
30501120206,12,2006,0,0.251152267
30501120401,12,2006,0,0.323090443
30501120402,12,2006,0,0.108676374
30501120403,12,2006,0,0.13258805
30502020101,12,2006,0,0.088425489
30601100306,12,2006,0,0
30501120205,12,2006,0,0.087834557
30502020102,12,2006,0,0.110221097
30502010701,12,2006,0,1.23660139
30502010703,12,2006,0,9.294482022
30502020103,12,2006,0,0.084607172
30501120203,12,2006,0,0.161477707
30501120201,12,2006,0,0.20120008
30501120202,12,2006,0,0.166625821
30502010602,12,2006,0,3.432948031
30502010603,12,2006,0,12.03677029
30501120303,12,2006,0,0.111968735
30502010303,12,2006,0,0.146100127
30502010304,12,2006,0,0.149495504
30402040602,12,2006,0,2.213856042
30502010301,12,2006,0,0.063988576
30502010101,12,2006,0,0.617969261
30502010201,12,2006,0,0.665837216
30502010202,12,2006,0,0.122109139
30502010203,12,2006,0,0.332150704
30502010302,12,2006,0,0.059168448
30601090105,12,2006,0,0.611401262
30601090301,12,2006,0,0.532789274
30601090302,12,2006,0,0.460798046
30601090303,12,2006,0,0.0815925
30601090304,12,2006,0,0.290064302
30601090306,12,2006,0,0.106056866
30601100101,12,2006,0,0.129250058
30601100102,12,2006,0,0.612150903
30601100103,12,2006,0,0.626362218
30601100201,12,2006,0,2.813938374
30601100202,12,2006,0,0.190871971
30601100301,12,2006,0,2.016449875
30601100302,12,2006,0,7.406819638
30601100304,12,2006,0,2.586401091
30601100303,12,2006,0,0.034439978
30402040809,12,2006,0,0.544719207
30402040810,12,2006,0,0.115931699
30402040807,12,2006,0,0.92998819
30402060906,12,2006,0,12.07391439
30402050805,12,2006,0,0.268905958
30402050806,12,2006,0,0.210152814
30402050902,12,2006,0,0.212977943
30402050903,12,2006,0,0.318925875
30402050904,12,2006,0,1.161860482
30402050905,12,2006,0,0.227725343
30402050906,12,2006,0,0.691098388
30402050907,12,2006,0,0.161097762
30402050908,12,2006,0,0.186351255
30402050910,12,2006,0,0.410779117
30402060705,12,2006,0,0.650599881
30402060706,12,2006,0,2.977904863
30402060802,12,2006,0,0.807066347
30402060803,12,2006,0,4.070678174
30402060901,12,2006,0,0.291629814
30402060902,12,2006,0,0.674798085
30402060903,12,2006,0,2.737681971
30402060904,12,2006,0,1.842084956
30402050909,12,2006,0,0.240685683
30502020204,12,2006,0,2.187843037
30502020205,12,2006,0,1.033567867
30402060905,12,2006,0,4.014616981
30502080503,12,2006,0,1.504370602
30502080601,12,2006,0,0.790730649
30502080602,12,2006,0,0.509804783
30502080603,12,2006,0,0.40313406
30502080604,12,2006,0,0.174949821
30502080605,12,2006,0,0.883459557
30502090101,12,2006,0,0.006588344
30502080606,12,2006,0,4.604202118
30502080607,12,2006,0,0.426132545
30502080608,12,2006,0,1.618147303
30502090201,12,2006,0,0.212526743
30502100104,12,2006,0,0.000538653
30502090202,12,2006,0,0.275575601
30502090203,12,2006,0,2.324524993
30502090204,12,2006,0,9.478556229
30502100102,12,2006,0,0.370829898
30502100101,12,2006,0,0.676749306
30502071002,12,2006,0,0.22288527
30502071003,12,2006,0,0.115359409
30502071101,12,2006,0,0.068599566
30502071102,12,2006,0,0.950496108
30502071103,12,2006,0,0.510117634
30502071104,12,2006,0,0
30502080101,12,2006,0,1.072878496
30502080102,12,2006,0,1.782456993
30502080403,12,2006,0,0.470042711
30502080404,12,2006,0,0.408280752
30502080405,12,2006,0,0.458810093
30502080406,12,2006,0,1.817988689
30502080407,12,2006,0,0.306899374
30502080501,12,2006,0,5.887190586
30502080502,12,2006,0,5.02987124
30502080401,12,2006,0,4.702968485
30502080402,12,2006,0,1.390655419
30502080301,12,2006,0,0.484975622
30502080302,12,2006,0,0.258677603
30502060403,12,2006,0,0.169415593
30402080402,12,2006,0,0.973093154
30402080403,12,2006,0,0.08026596
30402080404,12,2006,0,0.007951884
30502060301,12,2006,0,0.362605544
30502060302,12,2006,0,0.25671261
30502060303,12,2006,0,0.199370939
30502060304,12,2006,0,0.178007319
30502060305,12,2006,0,0.353077803
30502060306,12,2006,0,0.080454431
30502060307,12,2006,0,0.195292428
30402080314,12,2006,0,0.058539344
30402080401,12,2006,0,8.679386457
30502050309,12,2006,0,0.331028725
30502050310,12,2006,0,0.463694246
30502050311,12,2006,0,0.44055341
30402080312,12,2006,0,0.065240219
30402080313,12,2006,0,0.069125462
30402080305,12,2006,0,24.17592154
30402080306,12,2006,0,33.53436943
30402080308,12,2006,0,11.30838535
30402080311,12,2006,0,0.033553089
30402080307,12,2006,0,21.92121212
30502070604,12,2006,0,0.27318404
30502070605,12,2006,0,0.309510331
30502070902,12,2006,0,1.064953224
30502070903,12,2006,0,0.289432734
30502071001,12,2006,0,0.37339115
30502070705,12,2006,0,0.079851728
30502070901,12,2006,0,0.34659291
30502070706,12,2006,0,0.090934989
30502070803,12,2006,0,1.194192116
30502070801,12,2006,0,0.980773236
30502070802,12,2006,0,3.165512513
30502070804,12,2006,0,1.124156003
30502070507,12,2006,0,0.343768467
30502070508,12,2006,0,0.354694596
30502070606,12,2006,0,0.21039575
30502070701,12,2006,0,0.742058262
30502070702,12,2006,0,0.458032382
30502070703,12,2006,0,0.388053699
30502070704,12,2006,0,0.380146648
30502060308,12,2006,0,0.479034587
30502060401,12,2006,0,0.41414154
30502060402,12,2006,0,0.392272027
30502060404,12,2006,0,0.698278122
30502060405,12,2006,0,0.193849782
30402070208,12,2006,0,0.417708957
30402080301,12,2006,0,12.1069219
30402080304,12,2006,0,20.14971486
30402070102,12,2006,0,0.427195048
30402070103,12,2006,0,0.527016991
30402070104,12,2006,0,0.456817329
30402070105,12,2006,0,0.561307749
30402070106,12,2006,0,8.629022709
30402070204,12,2006,0,0.220089029
30402060907,12,2006,0,3.655067927
30402061001,12,2006,0,12.6971967
30402061002,12,2006,0,1.779660416
30402061003,12,2006,0,1.89047198
30502070203,12,2006,0,0.552626929
30402070205,12,2006,0,0.106054843
30402070206,12,2006,0,0.168466311
30402070207,12,2006,0,0.425110752
30601100305,12,2006,0,0.075302207
30502080609,12,2006,0,0
30501120304,12,2006,0,0
30502060309,12,2006,0,0.00628109
30502060406,12,2006,0,0.004775999
30502090102,12,2006,0,0
30502090205,12,2006,0,0
30601090308,12,2006,0,0
30402080109,12,2006,0,0
30402080310,12,2006,0,0.001009326
30402080309,12,2006,0,0.116063416
30502090207,12,2006,0,0.023247966
30502020206,12,2006,0,0.006096792
30502020207,12,2006,0,0.032725706
30502100103,12,2006,0,0
30501120404,12,2006,0,0
30402070209,12,2006,0,0
30402070210,12,2006,0,0
30502071105,12,2006,0,0
30502090206,12,2006,0,0.000447768
30502010708,12,2006,0,0.00190169
30402070101,12,2006,0,0.148418597
30602020605,12,2011,0,0.693112718
30601090202,12,2011,0,0.436967934
30601090203,12,2011,0,1.689272524
30602040502,12,2011,0,0.08075936
30602040103,12,2011,0,0
30602040101,12,2011,0,5.206704682
30602040201,12,2011,0,3.552373863
30602040202,12,2011,0,19.6378857
30602040203,12,2011,0,5.353538615
30602040305,12,2011,0,0
30602040301,12,2011,0,2.910982397
30602040302,12,2011,0,26.00787382
30602030606,12,2011,0,0.260966598
30602040102,12,2011,0,1.358388033
30602040303,12,2011,0,8.527801944
30602040304,12,2011,0,0.134852481
30601090107,12,2011,0,0.359145499
30601090305,12,2011,0,3.066859303
30601090307,12,2011,0,8.936479007
30601090309,12,2011,0,0.976455087
30402060403,12,2011,0,0.069516065
30402060404,12,2011,0,0.130049449
30402060405,12,2011,0,0.253085857
30402060506,12,2011,0,0.576293518
30402060601,12,2011,0,0.316565282
30402080103,12,2011,0,0.49614512
30402060604,12,2011,0,0.644001638
30402060602,12,2011,0,0.308509017
30402060603,12,2011,0,0.349368597
30402060605,12,2011,0,0.213740458
30402080107,12,2011,0,6.938043796
30402080108,12,2011,0,0.345795834
30402080201,12,2011,0,3.417536433
30402080106,12,2011,0,3.163025433
30402080205,12,2011,0,0.316945861
30402080206,12,2011,0,0
30402080302,12,2011,0,8.066715288
30402080204,12,2011,0,4.971349328
30402080202,12,2011,0,4.585898386
30402080203,12,2011,0,3.15035409
30402060503,12,2011,0,0.609010835
30402060701,12,2011,0,3.888328271
30402060702,12,2011,0,0.397536838
30402060703,12,2011,0,1.201675113
30402060704,12,2011,0,1.648234937
30402080303,12,2011,0,5.324345502
30402080315,12,2011,0,0
30402060504,12,2011,0,1.121622017
30402060505,12,2011,0,1.254378094
30502010604,12,2011,0,11.05767532
30502010605,12,2011,0,18.86559968
30502010702,12,2011,0,3.38464742
30502010501,12,2011,0,0.085703072
30502010305,12,2011,0,0.355696057
30502010306,12,2011,0,0.045679188
30502010401,12,2011,0,1.584484963
30502010402,12,2011,0,8.03263352
30502010502,12,2011,0,0.241526275
30502010503,12,2011,0,0.218385859
30502010504,12,2011,0,1.02277139
30502010505,12,2011,0,3.572473493
30502010506,12,2011,0,3.30628152
30502010601,12,2011,0,15.78855561
30502020104,12,2011,0,0.483326415
30502020105,12,2011,0,0.180496304
30502020201,12,2011,0,0.754902865
30501120301,12,2011,0,0.104929723
30501120302,12,2011,0,0.053715382
30502020202,12,2011,0,5.983976345
30502020203,12,2011,0,2.195741986
30501120204,12,2011,0,0.08301128
30502010704,12,2011,0,4.518934379
30502010705,12,2011,0,3.761940409
30502010706,12,2011,0,15.97685367
30502010707,12,2011,0,14.91289116
30501120206,12,2011,0,0.255121397
30501120401,12,2011,0,0.323090443
30501120402,12,2011,0,0.108676374
30501120403,12,2011,0,0.13258805
30502020101,12,2011,0,0.088425489
30601100306,12,2011,0,0
30501120205,12,2011,0,0.088421844
30502020102,12,2011,0,0.110221097
30502010701,12,2011,0,1.468069375
30502010703,12,2011,0,10.13060401
30502020103,12,2011,0,0.084607172
30501120203,12,2011,0,0.161477707
30501120201,12,2011,0,0.20120008
30501120202,12,2011,0,0.166625821
30502010602,12,2011,0,3.554788084
30502010603,12,2011,0,13.59898384
30501120303,12,2011,0,0.111968735
30502010303,12,2011,0,0.146100127
30502010304,12,2011,0,0.149495504
30402040602,12,2011,0,2.245601747
30502010301,12,2011,0,0.063988576
30502010101,12,2011,0,0.625924343
30502010201,12,2011,0,0.668810078
30502010202,12,2011,0,0.122109139
30502010203,12,2011,0,0.332712938
30502010302,12,2011,0,0.059168448
30601090105,12,2011,0,0.612690891
30601090301,12,2011,0,0.532789274
30601090302,12,2011,0,0.461562086
30601090303,12,2011,0,0.08222633
30601090304,12,2011,0,0.297977598
30601090306,12,2011,0,0.129265804
30601100101,12,2011,0,0.129250058
30601100102,12,2011,0,0.617172797
30601100103,12,2011,0,0.692329022
30601100201,12,2011,0,3.592572062
30601100202,12,2011,0,0.39536137
30601100301,12,2011,0,2.501357265
30601100302,12,2011,0,7.517966339
30601100304,12,2011,0,2.626375652
30601100303,12,2011,0,0.034439978
30402040809,12,2011,0,0.547700816
30402040810,12,2011,0,0.115931699
30402040807,12,2011,0,0.931381159
30402060906,12,2011,0,14.73132802
30402050805,12,2011,0,0.268905958
30402050806,12,2011,0,0.210152814
30402050902,12,2011,0,0.212977943
30402050903,12,2011,0,0.318925875
30402050904,12,2011,0,1.184488445
30402050905,12,2011,0,0.227790255
30402050906,12,2011,0,0.697352123
30402050907,12,2011,0,0.161876048
30402050908,12,2011,0,0.186351255
30402050910,12,2011,0,0.413497195
30402060705,12,2011,0,0.652869522
30402060706,12,2011,0,3.174818848
30402060802,12,2011,0,0.808815042
30402060803,12,2011,0,4.608258237
30402060901,12,2011,0,0.445337836
30402060902,12,2011,0,0.677685195
30402060903,12,2011,0,3.778135498
30402060904,12,2011,0,1.882844014
30402050909,12,2011,0,0.240702672
30502020204,12,2011,0,2.198615029
30502020205,12,2011,0,1.142118918
30402060905,12,2011,0,4.387025174
30502080503,12,2011,0,1.557406936
30502080601,12,2011,0,0.792503058
30502080602,12,2011,0,0.512719125
30502080603,12,2011,0,0.555891959
30502080604,12,2011,0,0.175790431
30502080605,12,2011,0,0.906023588
30502090101,12,2011,0,0.006588344
30502080606,12,2011,0,5.417457561
30502080607,12,2011,0,0.429105442
30502080608,12,2011,0,1.812580697
30502090201,12,2011,0,0.212526743
30502100104,12,2011,0,0.000538653
30502090202,12,2011,0,0.275575601
30502090203,12,2011,0,2.383682532
30502090204,12,2011,0,9.927893272
30502100102,12,2011,0,0.374147442
30502100101,12,2011,0,0.681095051
30502071002,12,2011,0,0.22288527
30502071003,12,2011,0,0.115359409
30502071101,12,2011,0,0.068599566
30502071102,12,2011,0,0.965299154
30502071103,12,2011,0,0.514721609
30502071104,12,2011,0,0
30502080101,12,2011,0,1.072878496
30502080102,12,2011,0,1.796878352
30502080403,12,2011,0,0.470042711
30502080404,12,2011,0,0.40869321
30502080405,12,2011,0,0.47010427
30502080406,12,2011,0,1.851223457
30502080407,12,2011,0,0.306899374
30502080501,12,2011,0,6.201474368
30502080502,12,2011,0,5.244378064
30502080401,12,2011,0,4.788378981
30502080402,12,2011,0,1.391206396
30502080301,12,2011,0,0.484975622
30502080302,12,2011,0,0.258677603
30502060403,12,2011,0,0.169415593
30402080402,12,2011,0,0.985739372
30402080403,12,2011,0,0.081511741
30402080404,12,2011,0,0.007951884
30502060301,12,2011,0,0.362605544
30502060302,12,2011,0,0.25671261
30502060303,12,2011,0,0.199370939
30502060304,12,2011,0,0.178007319
30502060305,12,2011,0,0.353077803
30502060306,12,2011,0,0.080454431
30502060307,12,2011,0,0.195292428
30402080314,12,2011,0,0.058539344
30402080401,12,2011,0,10.0761109
30502050309,12,2011,0,0.331950568
30502050310,12,2011,0,0.48229762
30502050311,12,2011,0,0.441245779
30402080312,12,2011,0,0.066685943
30402080313,12,2011,0,0.076843627
30402080305,12,2011,0,26.08637354
30402080306,12,2011,0,34.41811497
30402080308,12,2011,0,12.11418072
30402080311,12,2011,0,0.034188163
30402080307,12,2011,0,23.99883582
30502070604,12,2011,0,0.27318404
30502070605,12,2011,0,0.309510331
30502070902,12,2011,0,1.083663819
30502070903,12,2011,0,0.289498025
30502071001,12,2011,0,0.374092776
30502070705,12,2011,0,0.079851728
30502070901,12,2011,0,0.373415307
30502070706,12,2011,0,0.090934989
30502070803,12,2011,0,1.197306572
30502070801,12,2011,0,1.008144413
30502070802,12,2011,0,3.461501543
30502070804,12,2011,0,1.141236778
30502070507,12,2011,0,0.344542308
30502070508,12,2011,0,0.373239321
30502070606,12,2011,0,0.21039575
30502070701,12,2011,0,0.743344544
30502070702,12,2011,0,0.458032382
30502070703,12,2011,0,0.388053699
30502070704,12,2011,0,0.381447749
30502060308,12,2011,0,0.487407801
30502060401,12,2011,0,0.415965127
30502060402,12,2011,0,0.392955383
30502060404,12,2011,0,0.731556344
30502060405,12,2011,0,0.193849782
30402070208,12,2011,0,0.44115642
30402080301,12,2011,0,13.10269406
30402080304,12,2011,0,21.03580452
30402070102,12,2011,0,0.427195048
30402070103,12,2011,0,0.528896434
30402070104,12,2011,0,0.459600411
30402070105,12,2011,0,0.601668449
30402070106,12,2011,0,8.912412384
30402070204,12,2011,0,0.220356001
30402060907,12,2011,0,4.133315273
30402061001,12,2011,0,14.98667039
30402061002,12,2011,0,2.124514078
30402061003,12,2011,0,1.985600606
30502070203,12,2011,0,0.552626929
30402070205,12,2011,0,0.107213251
30402070206,12,2011,0,0.184691717
30402070207,12,2011,0,0.429948804
30601100305,12,2011,0,0.075302207
30502080609,12,2011,0,0
30501120304,12,2011,0,0
30502060309,12,2011,0,0.00628109
30502060406,12,2011,0,0.004775999
30502090102,12,2011,0,0
30502090205,12,2011,0,0
30601090308,12,2011,0,0
30402080109,12,2011,0,0
30402080310,12,2011,0,0.001009326
30402080309,12,2011,0,0.116063416
30502090207,12,2011,0,0.023247966
30502020206,12,2011,0,0.006096792
30502020207,12,2011,0,0.033564432
30502100103,12,2011,0,0
30501120404,12,2011,0,0
30402070209,12,2011,0,0
30402070210,12,2011,0,0
30502071105,12,2011,0,0
30502090206,12,2011,0,0.000447768
30502010708,12,2011,0,0.00190169
30402070101,12,2011,0,0.148418597
30402040602,12,2001,1,2.017998285
30402040807,12,2001,1,0.821639744
30402040809,12,2001,1,0.544935735
30402040810,12,2001,1,0.123149218
30402050805,12,2001,1,0.269901592
30402050806,12,2001,1,0.211412888
30402050902,12,2001,1,0.213002997
30402050903,12,2001,1,0.322049208
30402050904,12,2001,1,1.058015777
30402050905,12,2001,1,0.226453583
30402050906,12,2001,1,0.705513807
30402050907,12,2001,1,0.158579577
30402050908,12,2001,1,0.186775851
30402050909,12,2001,1,0.249933353
30402050910,12,2001,1,0.444925638
30402060403,12,2001,1,0.069587834
30402060404,12,2001,1,0.130055663
30402060405,12,2001,1,0.25320995
30402060503,12,2001,1,0.607672035
30402060504,12,2001,1,1.084097635
30402060505,12,2001,1,1.177191349
30402060506,12,2001,1,0.580510133
30402060601,12,2001,1,0.317296131
30402060602,12,2001,1,0.308985218
30402060603,12,2001,1,0.342147328
30402060604,12,2001,1,0.647534424
30402060605,12,2001,1,0.216752528
30402060701,12,2001,1,2.862744084
30402060702,12,2001,1,0.404841131
30402060703,12,2001,1,1.123378421
30402060704,12,2001,1,1.01042502
30402060705,12,2001,1,0.6098205
30402060706,12,2001,1,2.195532873
30402060802,12,2001,1,0.809090856
30402060803,12,2001,1,3.522665603
30402060901,12,2001,1,0.201963949
30402060902,12,2001,1,0.667557644
30402060903,12,2001,1,2.040236302
30402060904,12,2001,1,1.592963548
30402060905,12,2001,1,3.488174611
30402060906,12,2001,1,8.196090157
30402060907,12,2001,1,2.766371828
30402061001,12,2001,1,7.566609466
30402061002,12,2001,1,0.946275868
30402061003,12,2001,1,2.00531168
30402070101,12,2001,1,0.148452272
30402070102,12,2001,1,0.328691456
30402070103,12,2001,1,0.524997709
30402070104,12,2001,1,0.461794492
30402070105,12,2001,1,0.538569343
30402070106,12,2001,1,8.295986725
30402070204,12,2001,1,0.224203807
30402070205,12,2001,1,0.10876354
30402070206,12,2001,1,0.172915982
30402070207,12,2001,1,0.436762132
30402070208,12,2001,1,0.541206485
30402070209,12,2001,1,0
30402070210,12,2001,1,0
30402080103,12,2001,1,0.385941615
30402080106,12,2001,1,3.05673749
30402080107,12,2001,1,7.237389197
30402080108,12,2001,1,6.503153809
30402080109,12,2001,1,0
30402080201,12,2001,1,2.724523693
30402080202,12,2001,1,3.511015534
30402080203,12,2001,1,3.055688828
30402080204,12,2001,1,4.479675431
30402080205,12,2001,1,5.844406587
30402080301,12,2001,1,9.570285998
30402080302,12,2001,1,6.624428081
30402080303,12,2001,1,6.264196117
30402080304,12,2001,1,19.30071412
30402080305,12,2001,1,21.32661173
30402080306,12,2001,1,32.12821802
30402080307,12,2001,1,20.75441653
30402080308,12,2001,1,11.24278581
30402080309,12,2001,1,2.766584767
30402080310,12,2001,1,0.145857643
30402080311,12,2001,1,1.674641148
30402080312,12,2001,1,4.543897216
30402080313,12,2001,1,3.667466987
30402080314,12,2001,1,1.706446662
30402080401,12,2001,1,7.278018815
30402080402,12,2001,1,1.023295201
30402080403,12,2001,1,2.691733068
30402080404,12,2001,1,0.247731755
30501120201,12,2001,1,0.201359059
30501120202,12,2001,1,0.166698928
30501120203,12,2001,1,0.161679549
30501120204,12,2001,1,0.084590833
30501120205,12,2001,1,0.08778985
30501120206,12,2001,1,0.260739261
30501120301,12,2001,1,0.104716913
30501120302,12,2001,1,0.053803525
